p_id,name,price,colour,brand,ratingcount,avg_rating,brand_id,occasion,pattern,print or pattern type,fabric,wash care,sustainable,body or garment size,length
17577456,Indo Era Women Classic Off-White Ethnic Motifs Nuovo Sleeves Top,2799.0,Off White,Indo Era,0.0,0.0,397,Ethnic,Solid,Ethnic Motifs,Cotton Blend,Machine Wash,Regular,Garment Measurements in,Regular
12122358,Indo Era Women Black & Teal Blue Yoke Design Kurta with Palazzos & Dupatta,2799.0,Black,Indo Era,4858.0,4.298888431,397,Festive,Solid,Ethnic Motifs,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
14869156,Indo Era Deep Black Solid Lehenga with Embroidered Choli,5999.0,Black,Indo Era,0.0,0.0,397,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
17553556,Indo Era Green & Gold-Toned Woven Design Dupatta,2099.0,Green,Indo Era,5.0,4.6,397,Daily,Woven Design,Solid,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16682770,Indo Era Women Orange & Gold Striped Woven Design Art Silk Dupatta,2499.0,Orange,Indo Era,0.0,0.0,397,Party,Woven Design,Striped,Art Silk,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
15520698,Indo Era Women Navy Blue Floral Yoke Design Kurta,2599.0,Navy Blue,Indo Era,100.0,4.28,397,Festive,Yoke Design,Floral,Cotton,Dry Clean,Regular,Garment Measurements in,Calf Length
14197506,Indo Era Orange & Turquoise Blue Woven Design Dupatta,2499.0,Orange,Indo Era,4.0,4.75,397,Party,Woven Design,Striped,Art Silk,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
15258422,Indo Era Floral Cotton Blend Calf Length Kurta Set,4599.0,Green,Indo Era,149.0,4.1476510069999994,397,Festive,Solid,Floral,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
16188740,Indo Era Women Green Solid Cotton Palazzos,2499.0,Green,Indo Era,0.0,0.0,397,Western,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15098594,Indo Era Women Teal Green & Golden Ethnic Motifs Yoke Design Kurta,1999.0,Teal,Indo Era,199.0,3.9899497489999995,397,Daily,Yoke Design,Ethnic Motifs,Polyester,Dry Clean,Regular,Garment Measurements in,Calf Length
13250074,Indo Era Maroon & Beige Woven Design Dupatta,1599.0,Maroon,Indo Era,5.0,3.2,397,Daily,Woven Design,Floral,Cotton Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15344676,Indo Era Women Red Floral Printed Empire Kurta with Trousers & With Dupatta,5999.0,Red,Indo Era,82.0,4.2926829269999995,397,Festive,Solid,Floral,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
16310880,Indo Era Women Black Ethnic Motifs Yoke Design Pure Cotton Kurta with Palazzos & With Dupatta,5299.0,Black,Indo Era,242.0,4.243801653,397,Festive,Solid,Ethnic Motifs,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
13250072,Indo Era Women Navy Blue Yoke Design Kurta with Trousers & Dupatta,3399.0,Navy Blue,Indo Era,967.0,4.410548087,397,Festive,Solid,Ethnic Motifs,Cotton,Hand Wash,Regular,Garment Measurements in,Regular
15227066,Indo Era Women Grey & White Khari Print Panelled Kurta with Trousers & Dupatta,5599.0,Grey,Indo Era,90.0,4.6444444439999995,397,Daily,Solid,Geometric,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
18165316,Indo Era Women Peach-Coloured Floral Embroidered Mirror Work Kurta with Trousers & Dupatta,5999.0,Peach,Indo Era,29.0,3.793103448,397,Festive,Solid,Floral,Cotton,Hand Wash,Regular,Garment Measurements in,Regular
13769654,Indo Era Women Navy Blue & Green Chevron Print Pure Cotton Top with Trousers,2699.0,Navy Blue,Indo Era,0.0,0.0,397,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17553524,Indo Era Maroon & Gold-Toned Dupatta With Gotta Patti,2099.0,Maroon,Indo Era,0.0,0.0,397,Daily,Solid,Solid,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15794640,Indo Era Woven Design Velvet Kurta Set,6999.0,Maroon,Indo Era,97.0,3.783505155,397,Festive,Solid,Woven Design,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
12040878,Indo Era Orange & Pink Striped Dupatta,999.0,Orange,Indo Era,14.0,4.285714286,397,Daily,Striped,Striped,Art Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17553498,Indo Era Pink & White Ethnic Motifs Printed Dupatta,2099.0,Pink,Indo Era,0.0,0.0,397,Daily,Printed,Ethnic Motifs,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13962300,Indo Era Classy Off White And Yellow Printed Kurta Set,6999.0,Off White,Indo Era,46.0,3.369565217,397,Festive,Solid,Floral,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
15650024,Indo Era Women Purple & Silver-Toned Ethnic Motifs Yoke Design Kurta,2699.0,Purple,Indo Era,170.0,3.847058824,397,Festive,Yoke Design,Ethnic Motifs,Polyester,Dry Clean,Regular,Garment Measurements in,Calf Length
14239768,Indo Era Women Brown Solid Straight Palazzos,2499.0,Brown,Indo Era,0.0,0.0,397,Ethnic,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15798284,Indo Era Women Beige Floral Embroidered Regular Kurta with Trousers & With Dupatta,6999.0,Beige,Indo Era,104.0,3.855769231,397,Festive,Solid,Floral,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
17577464,Indo Era Women Stunning Blue Floral Ethnic Fusion Top,2999.0,Blue,Indo Era,0.0,0.0,397,Ethnic,Printed,Floral,Cotton Blend,Machine Wash,Regular,Garment Measurements in,Regular
16713198,Indo Era Grey Silk Blend Scalloped Edge Kurta Set,7999.0,Grey,Indo Era,39.0,3.769230769,397,Festive,Solid,Ethnic Motifs,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
15654150,Indo Era Women Green Ethnic Motifs Yoke Design Regular Kurta with Trousers & With Dupatta,5399.0,Green,Indo Era,75.0,4.0,397,Festive,Solid,Ethnic Motifs,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
13962360,Indo Era Tranquil Off White And Yellow Yoke Design Kurta Set,6999.0,Off White,Indo Era,34.0,2.911764706,397,Daily,Solid,Solid,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
16713256,Indo Era Mustard Liva Calf Length Kurta Set,7999.0,Mustard,Indo Era,0.0,0.0,397,Festive,Solid,Floral,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
17069058,Indo Era Women Peach-Coloured Floral Yoke Design Kurta with Trousers & With Dupatta,6799.0,Peach,Indo Era,23.0,4.2173913039999995,397,Festive,Solid,Floral,Cotton,Dry Clean,Sustainable,Garment Measurements in,Regular
17250110,Indo Era Women Blue Floral Printed Kurta,1399.0,Blue,Indo Era,22.0,4.590909091,397,Fusion,Printed,Floral,Cotton,Hand Wash,Regular,Garment Measurements in,Knee Length
15838028,Indo Era Women Black Embroidered Thread Work Kurta with Palazzos & With Dupatta,5999.0,Black,Indo Era,0.0,0.0,397,Festive,Solid,Solid,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
17911130,Indo Era Women Burgundy Sequined Kurta with Palazzos & Dupatta,3499.0,Burgundy,Indo Era,11.0,4.272727273,397,Festive,Solid,Ethnic Motifs,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
11675882,Indo Era Grey & White Printed Ready to Wear Lehenga with Blouse,3699.0,Grey,Indo Era,0.0,0.0,397,Festive,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
17911118,Indo Era Women Rust Orange Ethnic Yoke Design Liva Kurta with Palazzos & With Dupatta,7999.0,Rust,Indo Era,5.0,4.6,397,Festive,Solid,Ethnic Motifs,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
14342498,Indo Era Women Navy Blue Cigarette Trousers,2499.0,Navy Blue,Indo Era,5.0,4.0,397,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
17473346,Indo Era Green & Gold-Toned Ethnic Motifs Printed Dupatta,2099.0,Green,Indo Era,0.0,0.0,397,Party,Printed,Ethnic Motifs,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17553564,Indo Era Women Black & Gold-Toned Solid Dupatta,2099.0,Black,Indo Era,0.0,0.0,397,Party,Solid,Solid,Net,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17069054,Indo Era Women Black Ethnic Motifs Yoke Design Thread Work Kurta with Trousers & With Dupatta,5799.0,Black,Indo Era,19.0,4.3684210530000005,397,Festive,Solid,Ethnic Motifs,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
12418804,Indo Era Women Maroon & Orange Yoke Design Kurta with Palazzos & Dupatta,2999.0,Maroon,Indo Era,814.0,4.343980343999999,397,Festive,Solid,Geometric,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
12122360,Indo Era Brown & Golden Woven Design Dupatta,1299.0,Brown,Indo Era,10.0,4.5,397,Daily,Woven Design,Geometric,Art Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15794634,Indo Era Embroidered Velvet Kurta Set,6999.0,Red,Indo Era,68.0,4.294117647,397,Festive,Solid,Ethnic Motifs,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
15012740,Indo Era Women Purple Floral Yoke Design Kurta,2699.0,Purple,Indo Era,71.0,3.3380281689999998,397,Daily,Yoke Design,Floral,Polyester,Dry Clean,Regular,Garment Measurements in,Calf Length
14239788,Indo Era Women Navy Blue Hem Design Straight Palazzos,1799.0,Navy Blue,Indo Era,8.0,4.625,397,Ethnic,Hem Design,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14920012,Indo Era Women Pink Floral Embroidered Sequinned Liva Kurta with Trousers & Dupatta,4799.0,Pink,Indo Era,54.0,3.425925926,397,Festive,Solid,Floral,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
14197566,Indo Era Black & Maroon Striped Dupatta,2499.0,Black,Indo Era,23.0,4.608695652,397,Daily,Striped,Striped,Art Silk,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
14197518,Indo Era Red & Golden Woven Design Dupatta,2499.0,Red,Indo Era,7.0,2.714285714,397,Party,Woven Design,Striped,Art Silk,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
12040868,Indo Era Navy Blue & Golden Striped Dupatta,999.0,Navy Blue,Indo Era,8.0,4.375,397,Party,Striped,Striped,Art Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11459668,Indo Era Navy Blue & Gold-Toned Striped Dupatta,999.0,Navy Blue,Indo Era,0.0,0.0,397,Party,Striped,Striped,Art Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14920000,Indo Era Women Green Floral Embroidered Gotta Patti Liva Kurta with Trousers & Dupatta,4799.0,Green,Indo Era,50.0,4.4,397,Festive,Solid,Floral,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
14235030,Indo Era Women Black Floral Printed Pure Cotton Kurta with Trousers & With Dupatta,3499.0,Black,Indo Era,12.0,4.583333333,397,Festive,Solid,Floral,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
17497950,Bewakoof Women White & Blue Printed Cotton Night Suit,2549.0,White,Bewakoof,7.0,4.8571428569999995,130,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
18621958,Bewakoof Women Black Hot Pants Shorts,399.0,Black,Bewakoof,0.0,0.0,130,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
16873398,Bewakoof Women Purple & White Colourblocked Sweatshirt,1599.0,Purple,Bewakoof,0.0,0.0,130,Casual,Colourblocked,Colourblocked,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
19235804,Apratim Women Red & White Printed Bandhani Dupatta,1099.0,Red,Apratim,0.0,0.0,84,Daily,Printed,Bandhani,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18351148,Apratim Women Orange & Green Ethnic Motifs Printed Ikat Dupatta,1199.0,Orange,Apratim,0.0,0.0,84,Daily,Printed,Ethnic Motifs,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17760594,Apratim White & Coral Pink Printed Leheriya Dupatta,1199.0,White,Apratim,6.0,3.666666667,84,Daily,Printed,Leheriya,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17760592,Apratim Pink & Orange Printed Leheriya Dupatta,1199.0,Pink,Apratim,0.0,0.0,84,Party,Printed,Leheriya,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18351198,Apratim Red Striped Leheriya Dupatta with Gotta Patti Border,1199.0,Red,Apratim,0.0,0.0,84,Party,Striped,Leheriya,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18351156,Apratim Blue & White Striped Leheriya Dupatta,1199.0,Blue,Apratim,0.0,0.0,84,Party,Striped,Leheriya,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18511906,Apratim Red & Blue Printed Leheriya Dupatta with Zari,1199.0,Red,Apratim,0.0,0.0,84,Daily,Printed,Leheriya,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19216280,Apratim Women White & Orange Striped Leheriya Dupatta,1099.0,White,Apratim,0.0,0.0,84,Party,Striped,Leheriya,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19401832,Apratim Red & White Printed Art Silk Bandhani Dupatta,1099.0,Red,Apratim,0.0,0.0,84,Party,Printed,Bandhani,Art Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19401850,Apratim Yellow & Blue Printed Dupatta,1099.0,Yellow,Apratim,0.0,0.0,84,Party,Printed,Floral,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19401818,Apratim Green & White Printed Art Silk Bandhani Dupatta,1099.0,Green,Apratim,0.0,0.0,84,Party,Printed,Bandhani,Art Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19401852,Apratim Orange & Maroon Printed Leheriya Dupatta,1099.0,Orange,Apratim,0.0,0.0,84,Party,Printed,Leheriya,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19401830,Apratim Blue & White Printed Art Silk Bandhani Dupatta,1099.0,Blue,Apratim,0.0,0.0,84,Party,Printed,Bandhani,Art Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19401814,Apratim Grey & Pink Printed Dupatta,1099.0,Grey,Apratim,0.0,0.0,84,Daily,Printed,Floral,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18351164,Apratim Green & Blue Printed Leheriya Dupatta,1199.0,Green,Apratim,0.0,0.0,84,Party,Printed,Leheriya,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18351170,Apratim Red & Green Printed Dupatta,1199.0,Red,Apratim,0.0,0.0,84,Party,Printed,Leheriya,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18351146,Apratim Blue & Green Printed Leheriya Dupatta,1199.0,Blue,Apratim,0.0,0.0,84,Daily,Printed,Leheriya,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18511900,Apratim Pink & Red Printed Art Silk Bandhani Dupatta,1499.0,Pink,Apratim,0.0,0.0,84,Daily,Printed,Bandhani,Art Silk,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
11165184,Rajnandini Beige & Purple Cotton Blend Woven Design Saree,1497.0,Beige,Rajnandini,1694.0,4.175324675,726,Traditional,Woven Design,Woven Design,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15098764,Rajnandini Grey & Pink Printed Unstitched Dress Material,1663.0,Grey,Rajnandini,8.0,4.375,726,Festive,Solid,Geometric,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13824440,Rajnandini Yellow & Golden Yoke Design Semi-Stitched Dress Material,4330.0,Yellow,Rajnandini,5.0,3.6,726,Festive,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
9212355,Rajnandini Beige Cotton Blend Unstitched Dress Material,819.0,Beige,Rajnandini,176.0,4.017045455,726,Festive,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12735902,Rajnandini Rust Red & Beige Pure Cotton Unstitched Dress Material,2996.0,Rust,Rajnandini,10.0,3.9,726,Festive,Solid,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15098786,Rajnandini Navy Blue Printed Unstitched Dress Material,1663.0,Navy Blue,Rajnandini,7.0,4.428571429,726,Festive,Solid,Geometric,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16884160,Rajnandini Women Blue Abstract Kurta with Patiala & Dupatta,2663.0,Blue,Rajnandini,153.0,3.85620915,726,Daily,Solid,Abstract,Cotton,Hand Wash,Regular,Garment Measurements in,Regular
11166528,Rajnandini Turquoise Blue & Pink Silk Blend Unstitched Dress Material,3312.0,Turquoise Blue,Rajnandini,7.0,3.857142857,726,Festive,Solid,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13606586,Rajnandini Beige & Red Unstitched Dress Material,2330.0,Beige,Rajnandini,0.0,0.0,726,Festive,Solid,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
7648747,Rajnandini Beige & Black Cotton Blend Unstitched Dress Material,819.0,Beige,Rajnandini,51.0,4.352941176,726,Daily,Solid,Checked,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
9077139,Rajnandini Beige & Pink Silk Blend Unstitched Dress Material,4750.0,Beige,Rajnandini,0.0,0.0,726,Daily,Solid,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12490740,Rajnandini Red & Mustard Yellow Bandhani Printed Silk Blend Unstitched Dress Material,3312.0,Red,Rajnandini,0.0,0.0,726,Festive,Solid,Geometric,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15498982,Rajnandini White & Maroon Embroidered Unstitched Dress Material,4330.0,White,Rajnandini,8.0,3.5,726,Festive,Solid,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15098762,Rajnandini Green & Black Printed Unstitched Dress Material,1663.0,Green,Rajnandini,10.0,3.8,726,Festive,Solid,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15031506,Rajnandini Women White & Yellow Floral Printed Keyhole Neck Pure Cambric Cotton Kurta,1996.0,White,Rajnandini,339.0,4.185840708,726,Daily,Printed,Floral,Cotton,Machine Wash,Regular,Garment Measurements in,Knee Length
15498944,Rajnandini Pink & Peach-Coloured Embroidered Unstitched Dress Material,4330.0,Pink,Rajnandini,0.0,0.0,726,Festive,Solid,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15498940,Rajnandini Pink & Orange Embroidered Unstitched Dress Material,4330.0,Pink,Rajnandini,0.0,0.0,726,Festive,Solid,Ethnic Motifs,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13824442,Rajnandini Pink & Golden Embellished Semi Stitched Dress Material,4330.0,Pink,Rajnandini,0.0,0.0,726,Festive,Solid,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13354180,Rajnandini Magenta Pink Pure Cotton Semi-Stitched Dress Material,4330.0,Magenta,Rajnandini,0.0,0.0,726,Festive,Solid,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13462628,Rajnandini Women Maroon & Teal Blue Floral Printed Kurta,1996.0,Maroon,Rajnandini,204.0,4.3382352939999995,726,Daily,Printed,Floral,Cotton,Machine Wash,Regular,Garment Measurements in,Calf Length
15126410,Rajnandini Yellow & Grey Chevron Printed Boat Neck Sequinned Pure Cotton Kurti,1996.0,Yellow,Rajnandini,117.0,4.247863248,726,Festive,Printed,Chevron,Pure Cotton,Hand Wash,Regular,Garment Measurements in,Regular
15097110,Rajnandini Women Blue & Off White Floral Printed Flared Handloom Palazzos,1663.0,Blue,Rajnandini,6.0,4.333333333,726,Western,Printed,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15006932,Rajnandini Women Orange & Green Printed Flared Handloom Ethnic Palazzos,1663.0,Orange,Rajnandini,0.0,0.0,726,Ethnic,Printed,Striped,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17189492,Clora Creation Women Yellow & Orange Floral Printed Flared Skirts,1399.0,Yellow,Clora Creation,0.0,0.0,179,Ethnic,Printed,Floral,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Maxi
17763440,Clora Creation Women Black Floral Printed Flared Maxi Skirts,1799.0,Black,Clora Creation,0.0,0.0,179,Ethnic,Printed,Floral,Viscose Rayon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Maxi
17189512,Clora Creation Women Cream & Pink Printed Flared Maxi Skirts,1399.0,Cream,Clora Creation,6.0,4.333333333,179,Ethnic,Printed,Floral,Viscose Rayon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Maxi
13181704,Clora Creation Women White Embroidered Dupatta,1599.0,White,Clora Creation,61.0,4.049180328,179,Party,Embroidered,Ethnic Motifs,Net,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12336742,Clora Creation Yellow & Magenta Bandhani Gotta Patti Silk Dupatta,1599.0,Yellow,Clora Creation,55.0,4.2,179,Party,Printed,Bandhani,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13135198,Clora Creation Women Red & Gold-Coloured Striped Dupatta,999.0,Red,Clora Creation,23.0,3.826086957,179,Daily,Striped,Striped,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11579066,Clora Creation Maroon Woven Design Polka Dots Silk Dupatta,899.0,Maroon,Clora Creation,94.0,4.287234043,179,Party,Woven Design,Polka Dots,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18762458,Clora Creation Women Black Smart Culottes Trousers,999.0,Black,Clora Creation,0.0,0.0,179,Casual,Solid,Solid,Viscose Rayon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Three-Fourth Length
15146858,Clora Creation Navy Blue & Gold Polka Dot Printed Dupatta,899.0,Navy Blue,Clora Creation,15.0,4.6,179,Party,Printed,Polka Dots,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17739240,Clora Creation Green Dupatta with Gotta Patti,999.0,Green,Clora Creation,0.0,0.0,179,Daily,Solid,Geometric,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13135212,Clora Creation Women Green & Gold-Coloured Striped Gotta Patti Dupatta,1199.0,Green,Clora Creation,29.0,4.379310345,179,Party,Striped,Striped,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18671794,Clora Creation Green Embroidered Dupatta,999.0,Green,Clora Creation,0.0,0.0,179,Daily,Embroidered,Floral,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18671752,Clora Creation Coffee Brown Striped Organza Dupatta with Mirror Work,999.0,Coffee Brown,Clora Creation,0.0,0.0,179,Daily,Striped,Geometric,Organza,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17739268,Clora Creation Women Off White & Gold-Toned Dupatta with Beads and Stones,1399.0,Off White,Clora Creation,11.0,4.727272727,179,Daily,Solid,Solid,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17739122,Clora Creation Navy Blue & Purple Printed Dupatta,999.0,Navy Blue,Clora Creation,0.0,0.0,179,Daily,Printed,Floral,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18718144,Clora Creation Beige & Grey Ethnic Motifs Embroidered Dupatta with Mirror Work,1199.0,Beige,Clora Creation,0.0,0.0,179,Party,Embroidered,Ethnic Motifs,Silk Blend,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
17299108,Clora Creation Grey Ethnic Motifs Print Banarasi Silk Ethnic Flared Maxi Skirts,1399.0,Grey,Clora Creation,0.0,0.0,179,Ethnic,Printed,Geometric,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Maxi
12496778,Clora Creation Off-White Striped Dupatta,1199.0,Off White,Clora Creation,108.0,4.648148148,179,Party,Striped,Striped,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18671776,Clora Creation Maroon Embroidered Dupatta with Sequinned,1999.0,Maroon,Clora Creation,0.0,0.0,179,Party,Embroidered,Floral,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
12496782,Clora Creation White & Gold-Toned Gotta Patti Silk Dupatta,1199.0,White,Clora Creation,24.0,4.125,179,Party,Woven Design,Striped,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
9791977,Clora Creation Women White Embroidered Straight Palazzos,999.0,White,Clora Creation,1066.0,4.128517823999999,179,Ethnic,Embroidered,Floral,Viscose Rayon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18675262,Clora Creation Women White Embellished Flared Ethnic Palazzos,1599.0,White,Clora Creation,0.0,0.0,179,Ethnic,Embellished,Striped,Viscose Rayon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18671806,Clora Creation Pink & Gold-Toned Embroidered Dupatta,999.0,Pink,Clora Creation,0.0,0.0,179,Daily,Embroidered,Floral,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
9791971,Clora Creation Women Off-White Solid Straight Palazzos,999.0,Off White,Clora Creation,243.0,4.279835391000001,179,Ethnic,Solid,Solid,Viscose Rayon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16427292,Clora Creation Navy Blue & White Printed Dupatta,999.0,Navy Blue,Clora Creation,8.0,4.5,179,Daily,Printed,Geometric,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18727246,Clora Creation Beige & Navy Blue Ethnic Motifs Embroidered Dupatta with Mirror Work,1199.0,Beige,Clora Creation,0.0,0.0,179,Party,Embroidered,Ethnic Motifs,Silk Blend,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
16427158,Clora Creation Burgundy & Gold-Toned Ethnic Motifs Embroidered Velvet Dupatta with Gotta Patti,1399.0,Burgundy,Clora Creation,36.0,4.3611111110000005,179,Party,Embroidered,Ethnic Motifs,Velvet,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
18762578,Clora Creation Women Mustard Yellow Ethnic Palazzos,899.0,Mustard,Clora Creation,0.0,0.0,179,Ethnic,Solid,Solid,Viscose Rayon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16560620,Clora Creation Olive Green & Red Printed Bandhani Dupatta with Gotta Patti,1299.0,Olive,Clora Creation,0.0,0.0,179,Party,Printed,Bandhani,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18727242,Clora Creation Mustard & White Ethnic Motifs Embroidered Dupatta with Sequinned,1399.0,Mustard,Clora Creation,0.0,0.0,179,Daily,Embroidered,Ethnic Motifs,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
