p_id,name,price,colour,brand,ratingcount,avg_rating,description,brand_id,occasion,pattern,print or pattern type,fabric,wash care,sustainable,body or garment size,length
14402042,Rigo Purple Tie and Dye Boxy Cotton Crop Top,1099.0,Purple,Rigo,121.0,3.79338843,"Purple crop boxy top   Tie and dye dyed   Round neck,  short,  regular sleeves   Knitted cotton  The model (height 5'8) is wearing a size SCotton  Machine wash",744,Casual,Dyed,Tie and Dye,Pure Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Crop
18596392,Rigo Black Hooded Solid Sports Top With Kangaroo Pocket,999.0,Black,Rigo,0.0,0.0,"Black regular top   Solid   Hooded,  sleeveless,  no sleeves   Knitted  The model (height 5'8) is wearing a size SPolyester  Machine wash",744,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
2471334,Rigo Women Black Lightweight Solid Longline Top,1099.0,Black,Rigo,398.0,4.030150754,"Black solid knitted A-line top, has a boat neck, long sleeves, side slitRegular Fit The model (height 5'8"") is wearing a size SCotton Blend  Machine-wash",744,Casual,Solid,Solid,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Longline
14450020,Rigo Women Black Mid-Rise Cotton Regular Shorts,1299.0,Black,Rigo,2.0,3.0,"Black solid mid-rise regular shorts,  has 2 pockets, drawstring closureCotton&nbsp;Machine washRegular Fit  The model (height 5'8) is wearing a size S",744,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
15400818,Rigo Women Maroon Fleece Hooded Longline Sweatshirt,1299.0,Maroon,Rigo,64.0,3.875,"Maroon solid sweatshirt has a hooded, 1 kangaroo pocket, long sleeves, closure, straight hemFleece  Machine washThe model (height 5'8) is wearing a size S",744,Casual,Solid,Solid,Fleece,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Longline
12466576,Saffron Threads Women Gold-Toned Original Trousers,1299.0,Gold,Saffron Threads,392.0,4.198979592,"Gold-Toned solid mid-rise trousers, slip-on closure, and 1 pocketsMaterial: Viscose Rayon  Machine WashOriginal Regular FitThe model (height 5'8"") is wearing a size 28",768,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17179818,Saffron Threads Black Panelled A-Line Cotton Linen Top,999.0,Black,Saffron Threads,12.0,3.75,"Black regular panelled a-line topSolidRound neck, sleeveless, no sleevesWoven cottonButton closure90% Cotton 10% Linen ,Machine WashThe model (height 5'8) is wearing a size S",768,Ethnic,Solid,Solid,Cotton Blend,Machine Wash,Regular,Garment Measurements in,Regular
17175688,Saffron Threads Women White Off-Shoulder Bardot Top,1199.0,White,Saffron Threads,5.0,5.0,"White regular Bardot topSolidOff-shoulder, three-quarter, bell sleeve sleeveslace insert detailWoven100% Rayon&nbsp;Machine WashThe model (height 5'8) is wearing a size S",768,Ethnic,Solid,Solid,Viscose Rayon,Machine Wash,Regular,Garment Measurements in,Regular
15798222,Saffron Threads Women Silver-Toned Original Easy Wash Trousers,1299.0,Silver,Saffron Threads,29.0,4.379310345,"Silver-toned woven trousers   Regular fit   Brand Fit: original   Mid-rise   Length:  regular   Pattern: solid   Flat-front, with no pleats design   Feature:  easy wash   1 pockets  Brand Fit: Original  Fit: Regular Fit  The model (height 5'8) is wearing a size 28Viscose rayon  Machine wash",768,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14259238,Saffron Threads Women's Blue & Maroon Printed Tunic,1499.0,Blue,Saffron Threads,9.0,4.0,"Blue, Maroon and gGreen printed Tunic, has a round neck, and short sleevesThe model (height 5'8'') is wearing a size SMaterial: Cotton  Machine Wash",768,Ethnic,Printed,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
14259232,Saffron Threads Women Cream-Coloured & Green Cotton Printed Tunic,1499.0,Cream,Saffron Threads,13.0,4.461538462,"Cream-Coloured and Green printed Tunic, has a round neck, and short sleevesMaterial: 100% CottonMachine WashThe model (height 5'8'') is wearing a size S",768,Ethnic,Printed,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
17378344,Saffron Threads Women Black Original Trousers,1299.0,Black,Saffron Threads,5.0,3.8,"Black woven trousers   Regular fit   Brand Fit: original   Mid-rise   Length:  cropped   Pattern: solid   Flat-front, with no pleats design   Feature:  plain   2 pockets  90% Cotton 10% Linen , Machine WashBrand Fit: Original  Fit: Regular Fit  The model (height 5'8) is wearing a size 28",768,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16422508,Saffron Threads Set Of 2 Women Solid Trousers,2599.0,Gold,Saffron Threads,7.0,4.0,"Gold-toned &amp; White woven trousersRegular fitBrand Fit: originalMid-riseLength: regularPattern: solidFlat-front, with no pleats designFeature: easy wash1 pocketsBrand Fit: Original  Fit: Regular Fit  The model (height 5'8) is wearing a size 2885% Viscose 15% Polyester&nbsp;Machine Wash",768,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16422522,Saffron Threads Women Pack of 2 Trousers,2599.0,White,Saffron Threads,0.0,0.0,"Pack of 2 trousersWhite and black woven trousersRegular fitMid-riseLength: regularPattern: solidFlat-front, with no pleats designFeature: easy wash1 pockets85% Viscose 15% PolyesterMachine WashFit: Regular FitThe model (height 5'8) is wearing a size 28",768,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17371040,Saffron Threads Women Pack of 2 Black & White Trousers,2599.0,Black,Saffron Threads,0.0,0.0,"Pack of 2 TrousersBlack and white woven trousersRegular fitBrand Fit: originalMid-riseLength: regularPattern: solidFlat-front, with no pleats designFeature: plain1 pocketsBrand Fit: Original  Fit: Regular Fit  The model (height 5'8) is wearing a size 2890% Cotton 10% LinenMachine Wash",768,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17378342,Saffron Threads Women Off White Solid Trousers,1299.0,Off White,Saffron Threads,0.0,0.0,"Off white woven trousers   Regular fit   Brand Fit: original   Mid-rise   Length:  regular   Pattern: solid   Flat-front, with no pleats design   Feature:  plain   1 pockets  Brand Fit: Original  Fit: Regular Fit  The model (height 5'8) is wearing a size 2890% Cotton 10% LinenMachine Wash",768,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13921450,Saffron Threads Women Black & Gold Set of 2 Solid Regular Trousers,2599.0,Black,Saffron Threads,8.0,4.375,"Black and gold set of 2 solid trousers and slip-on closure and 2 pocketsMaterial: Viscose RayonMachine washRegular FitThe model (height 5'8"") is wearing a size 28",768,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17175682,Saffron Threads Blue Geometric Print Indigo Pure Cotton Top,999.0,Blue,Saffron Threads,37.0,4.594594595,"Blue regular top   Geometric print   Round neck,  sleeveless,  no sleeves   Woven cotton   Button closure  100% Cotton , Machine WashThe model (height 5'8) is wearing a size S",768,Ethnic,Printed,Geometric,Pure Cotton,Machine Wash,Regular,Garment Measurements in,Regular
17698706,Saffron Threads Women Red Ethnic Motifs Printed Flared Ethnic Palazzos,1649.0,Red,Saffron Threads,6.0,4.833333333,"Red Bagru Motifs Printed PalazzosEthnic motifs printedOpaqueFlared fitElasticated waistbandLength: regularWoven cotton fabricFlared fit  The model (height 5'8) is wearing a size S100% Cotton ,Machine Wash",768,Ethnic,Printed,Ethnic Motifs,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18925324,Saffron Threads Women Pack of 2 White & Beige Cotton Flax Trousers,2599.0,White,Saffron Threads,0.0,0.0,"Pack of 2 White &amp; Beige Woven TrousersRegular fitBrand Fit: originalMid-riseLength: AnklePattern: solidFlat-front, with no pleats designFeature: easy wash1 pockets90% Cotton 10% Linen&nbsp;Machine WashBrand Fit: Original  Fit: Regular Fit  The model (height 5'8) is wearing a size 28",768,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17178704,Saffron Threads Red & White Floral Print Blouson Top,1199.0,Red,Saffron Threads,7.0,4.571428571,"Red and white regular blouson top   Floral print   V-neck,  short,  flutter sleeve sleeves   Woven cotton  100% Cotton , Machine WashThe model (height 5'8) is wearing a size S",768,Casual,Printed,Floral,Pure Cotton,Machine Wash,Regular,Garment Measurements in,Regular
18925322,Saffron Threads Women Pack of 2 White & Off White Cotton Flax Trousers,2599.0,White,Saffron Threads,0.0,0.0,"Pack of 2 White &amp; Off White Woven TrousersRegular fitBrand Fit: originalMid-riseLength: regularPattern: solidFlat-front, with no pleats designFeature: easy wash1 pockets90% Cotton 10% Linen&nbsp;Machine WashBrand Fit: Original  Fit: Regular Fit  The model (height 5'8) is wearing a size 28",768,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15584284,Slenor Multicoloured Printed Smocked Basic Jumpsuit with Ruffles,2499.0,Multi,Slenor,28.0,4.321428571,"Multicoloured printed basic jumpsuit with ruffles ,has a v-neck,  sleeveless,  2 pocketsPolyesterMachine WashThe model (height 5'8) is wearing a size S",830,Party,Printed,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
12935970,Slenor Women Green Solid Basic Jumpsuit,2499.0,Green,Slenor,143.0,4.342657343,"Green solid basic jumpsuit, has a square neck, short sleevesThe model (height 5'8'') is wearing a size SMaterial: Polyester  Machine Wash",830,Casual,Solid,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
15922912,People Women Pink Longline Padded Jacket,2899.0,Pink,People,18.0,4.833333333,"Pink solid padded jacket  with faux fur trim,  has a hooded,  2  pockets ,has a snap button closure, long sleeves,  straight  hemline, without  lining100% PolyesterMachine washThe model (height 5'8) is wearing a size S",676,Casual,Solid,Solid,Polyester,Hand Wash,Regular,Garment Measurements in,Longline
13326924,People Women Grey Solid Sporty Jacket,899.0,Grey,People,11.0,4.181818182,"Grey solid jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem, and unlined liningMaterial: 100%CottonDry CleanThe model (height 5'8"") is wearing a size S",676,Casual,Solid,Solid,Cotton,Dry Clean,Regular,Garment Measurements in,Regular
13327064,People Women Grey Solid Open Front Shrug,749.0,Grey,People,9.0,4.1111111110000005,"Grey solid open front longline shrug, has long sleeves, straight hemThe model (height 5'8'') is wearing a size SMaterial: 98% Cotton, 2% LycraMachine Wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Longline
18697010,People Women Pink Denim Shorts,1199.0,Pink,People,0.0,0.0,"Pink solid mid-rise denim shorts,  has na pockets, button closureCOTTONRegular Fit  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13326900,People Women Brown Solid Tailored Jacket,1499.0,Brown,People,7.0,4.1428571430000005,"Brown solid jacket, has a hooded, button closure, long sleeves, curved hem, and unlined liningThe model (height 5'8"") is wearing a size SMaterial: Cotton  Dry Clean",676,Casual,Solid,Solid,Cotton,Dry Clean,Regular,Garment Measurements in,Longline
16728362,People Women Blue Skinny Fit Clean Look Cropped Jeans,999.0,Blue,People,50.0,3.8,"Light shade, no fade blue jeansSkinny fit, mid-riseClean LookNon stretchable5 pocketsLength: cropped100% CottonMachine-wash Fit: Skinny Fit  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16728358,People Women Black Pure Cotton Skinny Fit Jeans,899.0,Black,People,63.0,4.428571429,"Dark shade, no fade black jeansSkinny fit, mid-riseClean lookNon stretchable5 pocketsLength: cropped Fit: Skinny Fit  Non Stretchable  The model (height 5'8) is wearing a size 28100% CottonMachine-wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16666650,People Women Black Tapered Fit High-Rise Jeans,1499.0,Black,People,61.0,4.278688525,"Coloured shade,  no fade black jeans   Tapered fit,  high-rise   Clean look   Non stretchable   5 pocket   Length: cropped  100% COTTON Fit: Tapered Fit  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15388830,People Women Olive Green High-Rise Cotton Joggers Trousers,1299.0,Olive,People,49.0,4.571428571,"Olive green knitted joggers   Regular fit   High-rise   Length:  cropped   Pattern: solid   Flat-front, with no pleats design   Feature:  plain   2 pockets   Fit: Regular Fit  The model (height 5'8) is wearing a size 28Cotton  Machine wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16728370,People Women Blue Slim Fit Mid-Rise Clean Look Light Fade Cotton Jeans,1299.0,Blue,People,24.0,4.333333333,"Light shade, light fade blue jeansSlim fit, mid-riseClean lookNon-stretchableHas whiskers and chevrons effect5 pocketsLength: cropped100% CottonMachine washFit: Slim FitNon-StretchableThe model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15462622,People Women White Tapered Fit Jeans,1299.0,White,People,29.0,4.2758620689999995,"Light shade,  no fade white jeans   Tapered fit,  mid-rise   Clean look   Non stretchable   Na pocket   Length: cropped  Cotton  Machine wash Fit: Tapered Fit  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
13999018,People Women Blue Skinny Fit Jeans,1199.0,Blue,People,220.0,4.372727273,"Blue light wash   jeans, mildly distressed, heavy fade, and has a zip fly closureMaterial: CottonSkinny FitThe model (height 5'8"") is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16466494,People Pink Basic Jumpsuit,1499.0,Pink,People,5.0,4.0,"Pink solid basic jumpsuit ,has a shirt collar,  short sleeves,  pocketsViscose rayonMachine washThe model (height 5'8) is wearing a size S",676,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,Garment Measurements in,Regular
16666764,People Women Blue Slim Fit Light Fade Jeans,999.0,Blue,People,11.0,3.545454545,"Dark shade,  light fade blue jeans   Slim fit,  mid-rise   Clean look   Non stretchable   Length: cropped   Fit: Slim Fit  Non Stretchable  The model (height 5'8) is wearing a size 28100% CottonMachine wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
13499330,People Women Navy Blue Solid Tailored Jacket,1699.0,Navy Blue,People,0.0,0.0,"Navy Blue solid jacket, has a hooded, 2 pockets, snap button closure, long sleeves, curved hem, and cotton liningThe model (height 5'8"") is wearing a size SMaterial: 100%CottonMachine Wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Longline
19168872,People Women Black High-Rise Joggers Trousers,1499.0,Black,People,0.0,0.0,"Black woven joggers   Regular fit   High-rise   Length:  regular   Pattern: solid   Flat-front, with no pleats design   Feature:  plain   6 pockets  CottonMachine wash Fit: Regular Fit  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13652306,People Women Maroon Solid Denim Jacket,1899.0,Maroon,People,0.0,0.0,"Maroon solid jacket, has a spread collar, button closure, long sleeves, straight hem, and unlined liningMaterial: Cotton  Machine WashThe model (height 5'8"") is wearing a size S",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Crop
14110448,People Women Rust Orange Regular Fit Solid Culottes,1099.0,Rust,People,18.0,4.0,"Rust orange solid mid-rise trousers, button closure, and 2 pocketsMaterial: Cotton  Machine WashRegular FitThe model (height 5'8"") is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Three-Fourth Length
13999026,People Women Navy Blue Tapered Fit Mid-Rise Cotton Clean Look Jeans,1199.0,Navy Blue,People,61.0,4.131147541,"Navy Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loopsTapered FitThe model (height 5'8"") is wearing a size 28Material: 100% Cotton&nbsp;Machine Wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16465484,People Women Grey Mid-Rise Denim Shorts,1099.0,Grey,People,0.0,0.0,"Grey solid mid-rise denim shorts, has 4 pockets, slip-on closure100% CottonMachine WashRegular Fit  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
9073715,People Women Black Solid Open Front Shrug,799.0,Black,People,41.0,3.414634146,"Black solid open front regular shrug, has long sleeves, straight hemThe model (height 5'8'') is wearing a size S100% viscose rayonHand-wash",676,Casual,Solid,Solid,Viscose Rayon,Hand Wash,Regular,Garment Measurements in,Regular
13449638,People Women Green Self Design Woolen Pullover Sweater,1299.0,Green,People,20.0,4.5,"Green self-design pullover sweater has a round neck, long sleeves and ribbed hemThe model (height 5'8"") is wearing a size SWoolHand-wash",676,Casual,Self Design,Solid,Wool,Hand Wash,Regular,Garment Measurements in,Regular
13931690,People Women Blue Regular Fit Jeans,1199.0,Blue,People,28.0,4.3928571430000005,"Blue medium wash   jeans, clean look, heavy fade, and has a button fly closureRegular FitThe model (height 5'8"") is wearing a size 28Material: Cotton",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16728350,People Women Black Slim Fit Mid-Rise Clean Look Cotton Jeans,999.0,Black,People,9.0,4.555555556,"Dark shade, no fade black jeansSlim fit, mid-riseClean lookNon-stretchable5 pocketsLength: croppedFit: Slim FitNon-StretchableThe model (height 5'8) is wearing a size 28100% CottonMachine wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
13651812,People Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,1099.0,Blue,People,17.0,4.529411765,"Blue light wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loopsSkinny FitStretchableThe model (height 5'8"") is wearing a size 2875% Cotton &amp; 15% LycraMachine-wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15388836,People Women Blue Skinny Fit High-Rise Heavy Fade Cropped Jeans,1399.0,Blue,People,12.0,2.833333333,"Medium shade,  heavy fade blue jeans   Skinny fit,  high-rise   Clean look   Non stretchable   Na pocket   Length: cropped  Cotton  Machine wash Fit: Skinny Fit  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16374270,People Women Brown Solid  Jacket,2499.0,Brown,People,12.0,4.0,Brown Solid JacketHas a stand collar2 pockets&nbsp;Has a zip closureLong sleevesstraight hemlinewithout lining100% POLYESTERMachine WashThe model (height 5'8) is wearing a size S,676,Casual,Solid,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
17301568,People Women White Crop Pure Cotton Denim Jacket,1699.0,White,People,0.0,0.0,"White solid printed denim jacket,  has a spread collar,   pockets ,has a button closure, long sleeves,  straight  hemline, without  lining100% COTTONHand washThe model (height 5'8) is wearing a size S",676,Casual,Printed,Solid,Cotton,Hand Wash,Regular,Garment Measurements in,Crop
18143906,People Women Blue Jogger Jeans,1399.0,Blue,People,0.0,0.0,"Coloured shade,  no fade blue jeans   Jogger,  mid-rise   Clean look   Non stretchable   2 pocket   Length: cropped  COTTONMachine wash Fit: Jogger  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15187798,People Women Mustard & Black Printed Shoulder Straps Basic Jumpsuit,1299.0,Mustard,People,0.0,0.0,"Mustard and black printed basic jumpsuit with waist tie-ups ,has a shoulder straps, and short sleevesPolyester  Machine washThe model (height 5'8) is wearing a size S",676,Casual,Printed,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
16557246,People Women Blue Skinny Fit Jeans,1299.0,Blue,People,7.0,5.0,"Dark shade,  no fade blue jeans   Skinny fit,  mid-rise   Clean look   Non stretchable   4 pocket   Length: regular  98% Cotton , 2% LycraMachine wash Fit: Skinny Fit  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18128680,People Women Black Solid Denim Jacket,1899.0,Black,People,0.0,0.0,"Black solid printed denim jacket,  has a spread collar,  2  pockets ,has a button closure, long sleeves,  straight  hemline, cotton  liningThe model (height 5'8) is wearing a size S100% Cotton DenimMachine Wash",676,Casual,Printed,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
15407656,People Women Blue Tapered Fit High-Rise Light Fade Jeans,1499.0,Blue,People,6.0,3.666666667,"Medium shade,  light fade blue jeans   Tapered fit,  high-rise   Clean look   Non stretchable   5 pocket   Length: cropped  Cotton  Machine wash Fit: Tapered Fit  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15462602,People Women Grey Super Skinny Fit High-Rise Jeans,1299.0,Grey,People,32.0,3.9375,"Light shade,  no fade grey jeans   Super skinny fit,  high-rise   Clean look   Non stretchable   5 pocket   Length: cropped  Cotton  Machine wash Fit: Super Skinny Fit  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
13558724,People Women Pink Solid Culotte Jumpsuit,1099.0,Pink,People,0.0,0.0,"Pink solid culotte jumpsuit, has a round neck, sleevelessMaterial: 100% Viscose RayonMachine WashThe model (height 5'8'') is wearing a size S",676,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,Garment Measurements in,Regular
15427048,People Women Blue High-Rise Denim Shorts,1099.0,Blue,People,0.0,0.0,"Blue solid,ripped high-rise denim shorts, has 5 pockets, button closureCotton&nbsp;Machine washRegular Fit  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
16726524,People Women Black Solid Joggers Trousers with Chain,1399.0,Black,People,0.0,0.0,"Black woven joggersRegular fitMid-riseLength: croppedPattern: solidFlat-front, with no pleats designFeature: plain4 pockets100% CottonMachine Wash Fit: Regular Fit  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
13408102,People Women Pink & Yellow Floral Printed Midi Length Skirt,1499.0,Pink,People,12.0,4.416666667,"Pink &amp; yellow floral printed a-line midi-length skirt with pleated detail, has an elasticated waistband, slip-on closure, and flared hem.100% PolyesterMachine washThe model (height 5'8"") is wearing a size S",676,Ethnic,Printed,Floral,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Midi
15413446,People Women Olive Green Slim Fit Jeans,1399.0,Olive,People,19.0,4.0,"Coloured shade,  no fade olive green jeans   Slim fit,  mid-rise   Clean look   Non stretchable   5 pocket   Length: cropped  Cotton  Machine wash Fit: Slim Fit  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
13499400,People Women Blue Slim Fit Jeans,999.0,Blue,People,25.0,3.92,"Blue medium wash   jeans, clean look, light fade, and has a zip fly closureMaterial: CottonSlim FitThe model (height 5'8"") is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
13651824,People Women Blue Tapered Fit Jeans,999.0,Blue,People,6.0,4.0,"Blue dark wash   jeans, clean look, no fade, and has a button and zip closureMaterial: CottonTapered FitThe model (height 5'8"") is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15473916,People Women Pink Tapered Fit High-Rise Pleated Peg Trousers,1299.0,Pink,People,11.0,4.090909091,Pink woven pegTapered fitHigh-riseLength: croppedPattern: solidPleated designFeature: plainCotton  Machine wash Fit: Tapered Fit  The model (height 5'8) is wearing a size 28,676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15911660,People Women Black High-Rise Culottes Trousers,1299.0,Black,People,0.0,0.0,"Black woven culottes   Regular fit   High-rise   Length:  three-fourth length   Pattern: solid   Flat-front, with no pleats design   Feature:  plain   2 pockets  100% RAYON Fit: Regular Fit  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Three-Fourth Length
18346488,People Women Navy Blue Flared High-Rise Light Fade Jeans,1699.0,Navy Blue,People,0.0,0.0,"Medium shade,  light fade navy blue jeans   Flared,  high-rise   Clean look   Non stretchable   5 pocket   Length: cropped  CottonMachine-wash Fit: Flared  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15837616,People Women Navy Blue Puffer Jacket,3299.0,Navy Blue,People,0.0,0.0,"Navy blue solid puffer jacket  with faux fur trim,  has a hooded,  2  pockets ,has a zip closure, long sleeves,  straight  hemline, without  liningThe model (height 5'8) is wearing a size S100% PolyesterMachine wash",676,Casual,Solid,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
15560854,People Women Grey Skinny Fit High-Rise Heavy Fade Stretchable Jeans,1299.0,Grey,People,14.0,3.785714286,"Dark shade,  heavy fade grey jeans   Skinny fit,  high-rise   Clean look   Stretchable   5 pocket   Length: cropped  Cotton  Machine wash Fit: Skinny Fit  Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15523010,People Women Blue Relaxed Fit High-Rise Cotton Jeans,1099.0,Blue,People,10.0,5.0,"Light shade,  no fade blue jeans   Relaxed fit,  high-rise   Clean look   Non stretchable   5 pocket   Length: cropped   Fit: Relaxed Fit  Non Stretchable  The model (height 5'8) is wearing a size 28100% CottonMachine wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
17673426,People Women Black Skinny Fit Trousers,1099.0,Black,People,3.0,4.666666667,"Black knitted trousers   Skinny fit   Mid-rise   Length:  cropped   Pattern: solid   Flat-front, with no pleats design   Feature:  plain   Na pockets  VISCOSE/RAYON Fit: Skinny Fit  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15388840,People Women Blue Skinny Fit High-Rise Jeans,1399.0,Blue,People,7.0,4.285714286,"Medium shade,  no fade blue jeans   Skinny fit,  high-rise   Clean look   Non stretchable   Length: cropped   Fit: Skinny Fit  Non Stretchable  The model (height 5'8) is wearing a size 28Cotton  Machine wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
13349758,People Women Green & White Printed Sweatshirt,899.0,Green,People,4.0,4.5,"Green and white printed sweatshirt, has a round neck, long sleeves,  straight hemMaterial: Cotton  Machine WashThe model (height 5'8"") is wearing a size S",676,Casual,Printed,Typography,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
